query,title,link,description,pubdate
엘앤에프,"[주간e종목] 공모가 '4배' 엠아이큐브솔루션, 직원들 스톡옵션 '대박'",http://www.sisajournal-e.com/news/articleView.html?idxno=302456,"/그래픽=정승아 디자이너 한편 이번주 코스닥에서는 에코프로비엠이 시가총액순위 1위를 유지한 가운데 에코프로, 셀트리온헬스케어, 엘앤에프가 뒤를 이었다. JYP엔터는 포스코DX를 제치고 6위에서 5위로... ",2023-08-12T08:24:00+09:00
엘앤에프,[재계 人사이트] '배터리 원조' LS의 귀환···구자은 회장의 '동박 매각'서...,https://www.ajunews.com/view/20230808142306674,"LS의 배터리 사업의 중심은 양극재 회사 엘앤에프와의 합작사 'LS-엘앤에프 배터리솔루션'이다. 양사 투자 협약에 따라 1차 전구체 공장 투자 1조493억원, 2차인 7900억원 규모 황산니켈 생산 투자가 진행될 예정이다.... ",2023-08-12T06:02:00+09:00
엘앤에프,코스모화학·코스모신소재 '연기금 매도폭탄' 리튬·2차전지·폐배터리 관련주...,https://www.thekpm.com/news/articleView.html?idxno=168423,"성일하이텍, 엘앤에프, 인선이엔티, 디에이테크놀로지, POCSO홀딩스, 에코프로비엠이 하락했다.... 탑머티리얼, 엘앤에프, 에코프로, 포스코퓨처엠, 새로닉스, 나노신소재, 테이팩스, 천보, POSCO홀딩스, 제이오... ",2023-08-12T00:32:00+09:00
엘앤에프,[에코프로·에코프로비엠 주간 동향] '누가팔길래' 2차전지下·초전도체上,https://www.thekpm.com/news/articleView.html?idxno=168452,"성일하이텍, 엘앤에프, 인선이엔티, 디에이테크놀로지, POSCO홀딩스, 에코프로비엠이 하락 마감했다.... 탑머티리얼, 엘앤에프, 에코프로, 포스코퓨처엠, 새로닉스, 나노신소재, 테이팩스, 천보, POSCO홀딩스, 제이오... ",2023-08-12T00:28:00+09:00
엘앤에프,"전기차 관련주, '웃음꽃' 파워로직스·원익피앤이·인지컨트롤스... '눈물' 포...",https://www.thekpm.com/news/articleView.html?idxno=168381,"하지만 나노팀, 덕양산업, 유일에너테크, 엔켐, 아모그린텍, 유에스티, LG에너지솔루션, 우신시스템, LG화학, 포스코스틸리온, 엘앤에프, 우리산업 등은 하락했다. 파워로직스는 2차전지 핵심 부품인 배터리팩... ",2023-08-12T00:12:00+09:00
엘앤에프,"뉴욕증시 비트코인 휘청 미국 PPI 물가 ""예상밖 폭발"" 연준 FOMC 금리인상",http://www.g-enews.com/ko-kr/news/article/news_all/2023081200031225994a01bf698f_1/article.html,"시총 상위권에서는 에코프로비엠[247540](-4.15%)과 에코프로[086520](-2.49%), 엘앤에프[066970](-2.41%) 등 이차전지주가 나란히 하락했다. 셀트리온헬스케어[091990](2.12%), JYP Ent.[035900](1.97%) 등은 올랐다. 이날 하루... ",2023-08-12T00:10:00+09:00
엘앤에프,[2차전지 K-뉴딜] SKC 6.91% 올라 업종내 상승률 선두,https://www.pinpointnews.co.kr/news/articleView.html?idxno=211855,62%)▲6위 LG화학 62만2000원(-1.89%)▲7위 엘앤에프 22만2500원(-2.41%)▲8위 에코프로 113만7000원(-2.49%)▲9위 포스코퓨처엠 44만500원(-2.54%)▲10위 에코프로비엠 32만3500원(-4.15%),2023-08-12T00:02:00+09:00
엘앤에프,"[마감] LK-99검증위 ""2주내 샘플 제작·검증"" 초전도체주 '들썩'...CJ ENM '급...",https://www.asiatime.co.kr/article/20230811500247,"시총 상위권에서는 셀트리온헬스케어(2.12%), JYP Ent.(1.97%), 펄어비스(2.48%), 셀트리온제약(1.32%), 에스엠(0.15%) 등은 올랐다.에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), 포스코DX(-6.97%), HLB(-0.64%) 등은... ",2023-08-11T23:48:00+09:00
엘앤에프,"코스닥, 개인 매수에 상승 마감…펄어비스, 셀트리온헬스케어 상승 VS 포스코...",http://www.econonews.co.kr/news/articleView.html?idxno=298672,"48%), 셀트리온헬스케어(2.12%), JYP Ent.(1.97%), 셀트리온제약(1.32%), 에스엠(0.15%)은 상승 마감했다. 이에 반해 포스코DX(-6.97%), 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), HLB(-0.64%)는 하락 마감했다.",2023-08-11T21:32:00+09:00
엘앤에프,"코스피, 외국인 매도세에 하락…2591.26 마감",https://biz.newdaily.co.kr/site/data/html/2023/08/11/2023081100214.html,"에코프로(-2.49%), 에코프로비엠(-4.15%), 엘앤에프(-2.41%), 포스코DX(-6.97%), HLB(-0.64%)는 하락했다. 원·달러 환율은 전날대비 8.9원 상승한 1324.9원에 종료했다. 김석환 미래에셋증권 연구원은 ""원·달러 환율이 상승해... ",2023-08-11T18:42:00+09:00
엘앤에프,"[11일 투자주체 동향] 외국인, 현대차·기아·모비스 순매수 상위권",http://www.g-enews.com/ko-kr/news/article/news_all/202308111801336951edf69f862c_1/article.html,"3위 엘앤에프 -143억원(-6만주), 4위 JYP Ent. -117억원(-9만주), 5위 알테오젠 -67억원(-14만주), 6위... 269억원(21만주), 3위 포스코DX 210억원(70만주), 4위 지노믹트리 100억원(39만주), 5위 엘앤에프 94억원... ",2023-08-11T18:32:00+09:00
엘앤에프,"LS 구자은號, CFE 앞세워 탄소중립 전환 가속",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=210090,이번 협약으로 LS그룹은 지난 6월 합작을 발표한 'LS-엘앤에프 배터리솔루션'을 중심으로 국가 새만금산업단지 5공구(33만 8000㎡)에 양극재 소재인 전구체 제조공장을 연내 착공한다는 계획이다. 전구체는 이차전지... ,2023-08-11T18:00:00+09:00
엘앤에프,"코스피, 美 인플레 둔화에도 소폭 하락…2,590대로 후퇴",https://www.polinews.co.kr/news/articleView.html?idxno=616757,"시총 상위권에서는 에코프로비엠(-4.15%)과 에코프로(-2.49%), 엘앤에프(-2.41%) 등 이차전지주가 나란히 하락했다. 셀트리온헬스케어(2.12%), JYP Ent.(1.97%) 등은 올랐다. 이날 하루 유가증권시장과 코스닥시장... ",2023-08-11T17:52:00+09:00
엘앤에프,[오늘의 주목주] '2차전지 약세에' 포스코인터내셔널 포스코DX 6%대 하락,https://www.businesspost.co.kr/BP?command=article_view&num=324142,"2차전지 테마에 힘입어 주가가 크게 오른 포스코그룹주는 이날 금양(-9.54%), 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%) 등 2차전지 관련 종목이 대부분 약세를 보이자 덩달아 하락한 것으로 보인다.... ",2023-08-11T17:30:00+09:00
엘앤에프,이차전지 올라탄 LS그룹...조단위 투자 '승부수',https://www.asiatime.co.kr/article/20230811500121,"1차 전구체 생산시설은 LS-엘앤에프배터리솔루션이 2028년까지 1조493억원을 투자하며, 2차 황산메탈 생산 공장 건립에는 7909억원이 투입된다. 전구체는 니켈, 코발트, 망간 등을 섞어 만든 화합물이다. 전구체에 리튬을... ",2023-08-11T17:24:00+09:00
엘앤에프,"코스피, 외인·기관 동반 매도에 다시 2500선",https://www.thereport.co.kr/news/articleView.html?idxno=39498,"에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%)는 떨어졌다. 원·달러 환율은 전 거래일 종가보다 8.9원 오른 1324원에 마감했다. 김태현 기자 kth2617@thereport.co.kr kth2617@thereport.co.kr 더리포트",2023-08-11T17:22:00+09:00
엘앤에프,"[오늘증시]코스피, 중국발 악재에 털썩 ""2591선 마감""...환율도 급등 1320원대...",https://www.foodneconomy.com/news/articleView.html?idxno=349222,"포스코DX(022100) -6.97%, 에코프로비엠(247540) -4.15%, 에코프로(086520) -2.49%, 엘앤에프(066970) -2.41%, HLB(028300) -0.64% 등은 하락했다. 여러가지 울려로 환율이 급등하면서 2개월만에 1320원대에 진입했다. 이날... ",2023-08-11T17:02:00+09:00
엘앤에프,묻지마·빚투 대응 나선 증권사들···'거래 막고 증거금 올리고',https://www.asiatoday.co.kr/view.php?key=20230811010006379,"NH투자증권 관계자는 ""투자자 보호와 시장 안정을 위한 조치""라고 설명했다.KB증권도 지난 8일 포스코퓨처엠·에코프로비엠·엘앤에프 등 주요 2차전지주의 증거금률을 40%에서 100%로 상향 조정했다. 한국투자증권과... ",2023-08-11T17:02:00+09:00
엘앤에프,"코스피 원화 약세와 중국 부동산 리스크에 2600선 밑으로, 코스닥은 강보합",https://www.businesspost.co.kr/BP?command=article_view&num=324148,"에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%) 등 2차전지 관련 종목 주가가 내렸다. 2차전지 관련 모멘텀으로 주가가 올랐던 포스코DX(-6.97%) 주가도 이날 7% 가까이 내렸다. HLB(-0.64%) 주가도 약세를... ",2023-08-11T17:02:00+09:00
엘앤에프,외인·기관 매수세에 코스피 2600선 붕괴···2591.26 마감,https://www.asiatoday.co.kr/view.php?key=20230811010006391,"외국인과 기관이 각각 272억원어치·101억원어치를 팔아치웠지만, 개인이 298억원어치를 순매수하며 지수를 방어했다.시총이 큰 종목 가운데 에코프로(-2.49%), 에코프로비엠(-4.15%), 엘앤에프(-2.41... ",2023-08-11T17:00:00+09:00
엘앤에프,"코스피, 中증시 급락에 2600선 붕괴",http://www.goodkyung.com/news/articleView.html?idxno=214503,"반면, 포스코DX(-6.97%)와 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%) 주가는 하락했으며 HLB(-0.64%)는 약보합으로 장을 마쳤다. 이날 서울외환시장에서 달러 대비 원화 환율은 전 거래일 대비 8.9원... ",2023-08-11T16:56:00+09:00
엘앤에프,"[마감시황] 코스피, 美 인플레 둔화속에도 소폭 하락…2,590대로 후퇴",http://www.g-enews.com/ko-kr/news/article/news_all/2023081116472351922a735e27af_1/article.html,"시총 상위권에서는 에코프로비엠(-4.15%)과 에코프로(-2.49%), 엘앤에프(-2.41%) 등 이차전지주가 나란히 하락했다. 셀트리온헬스케어(2.12%), JYP Ent.(1.97%) 등은 올랐다. 이날 하루 유가증권시장과 코스닥시장... ",2023-08-11T16:56:00+09:00
엘앤에프,외국인·기관 '팔자' 코스피 2590대로 이차전지 동반 약세…에코프로 2%↓,http://www.smedaily.co.kr/news/articleView.html?idxno=265189,"시총 상위권에서 에코프로비엠(-4.15%)과 에코프로(-2.49%), 엘앤에프(-2.41%) 등 이차전지주가 약세를 보였다. 반면 셀트리온헬스케어(2.12%), JYP Ent.(1.97%) 등은 올랐다.",2023-08-11T16:40:00+09:00
엘앤에프,"[데이터로 보는 증시]셀트리온헬스케어·에코프로비엠, 기관·외국인 코스닥 ...",https://n.news.naver.com/mnews/article/011/0004225582?sid=101,"포스코DX(200억원), 엘앤에프(143억원), JYP Ent.(117억원), 알테오젠(67억원), 제이시스메디칼(62억원), 성우하이텍(61억원), 클래시스(57억원), CJ ENM(56억원), 카나리아바이오(54억원) 등을 순매도했다.",2023-08-11T16:34:00+09:00
엘앤에프,"[마켓뷰] 코스피지수, 외국인·기관 매도에 2500선으로 후퇴",https://n.news.naver.com/mnews/article/366/0000923884?sid=101,"2차전지주인 에코프로와 에코프로비엠은 각각 2.49%, 4.15% 하락했고, 엘앤에프도 2.41% 내렸다. 포스코DX(-6.97%)와 HLB(-0.64%)도 약세를 보였다. 반면 펄어비스는 2.48% 상승했고, 셀트리온제약(1.32%)과... ",2023-08-11T16:30:00+09:00
엘앤에프,"코스피, 미국 인플레 둔화에도 소폭 하락…외인 기아·현대모비스·SKC 등 순...",http://www.topstarnews.net/news/articleView.html?idxno=15380807,"(200억원), 엘앤에프(143억원), LG화학(140억원), JYP엔터(117억원), 영풍제지(115억원), 포스코퓨처엠... 시총 상위권에서는 에코프로비엠[247540](-4.15%)과 에코프로[086520](-2.49%), 엘앤에프[066970](-2.41%) 등... ",2023-08-11T16:30:00+09:00
엘앤에프,"코스피, 미국 인플레 둔화에도 소폭 하락…2,590대로 후퇴",https://n.news.naver.com/mnews/article/056/0011544034?sid=101,"시총 상위권에서는 에코프로비엠(-4.15%)과 에코프로(-2.49%), 엘앤에프(-2.41%) 등 이차전지주가 나란히 하락했습니다. 이날 서울 외환시장에서 달러 대비 원화 환율은 8.9원 오른 1,324.9원에 마감됐습니다. [사진... ",2023-08-11T16:30:00+09:00
엘앤에프,"코스피, 외인·기관 '팔자' 0.4% 하락 마감…2600선 깨져",https://n.news.naver.com/mnews/article/277/0005299308?sid=101,"포스코DX(-6.97%), 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), HLB(-0.64%) 순으로 하락했다. 에코프로와 JYP Ent.는 모건스탠리캐피털인터내셔널(MSCI) 한국 지수 구성 종목에 편입됐지만 하락 마감했다.... ",2023-08-11T16:26:00+09:00
엘앤에프,"코스닥, 에코프로비엠 · 에코프로 · 엘앤에프 · 포스코DX '뚝'",http://www.choicenews.co.kr/news/articleView.html?idxno=119327,"엘앤에프(-2.41%), 더블유씨피(-1.15%), 천보(-3.49%), 성일하이텍(-2.18%), 대주전자재료(-0.45%) 등도 내렸다. 제약바이오주 가운데 셀트리온헬스케어(2.12%), 셀트리온제약(1.32%), 메디톡스(1.58%) 등이 올랐고 HLB(-0.64... ",2023-08-11T16:26:00+09:00
엘앤에프,"[주식] MSCI 편입 에코프로, 기대감 선반영에 약세마감...11월 기대종목은",http://www.biztribune.co.kr/news/articleView.html?idxno=289227,"이밖에 엘앤에프(-2.41%)와 포스코DX(-6.97%), HLP(-0.64%) 등도 소폭 내렸다. 셀트리온헬스케어(2.12%)와 JYP Ent.(1.97%), 펄어비스(2.48%) 등은 상승마감했다. 에코프로는 미국 투자은행 모건스탠리 자회사인... ",2023-08-11T16:22:00+09:00
엘앤에프,"[마감시황] 코스피, 미국 금리 상승에 0.40%↓…2591.26 마감",http://www.newspim.com/news/view/20230811000995,"시총 상위 10개 종목 중에서는 ▲셀트리온헬스케어(2.12%) ▲JYP Ent.(1.97%) ▲펄어비스(2.48%) ▲셀트리온제약(1.32%) ▲에스엠(0.15%) 등의 주가가 올랐고, ▲에코프로비엠(-4.15%) ▲에코프로(-2.49%) ▲엘앤에프(-2.... ",2023-08-11T16:20:00+09:00
엘앤에프,또 내준 2600선..다음주 중국 경기 지표 '주목',https://n.news.naver.com/mnews/article/008/0004924374?sid=101,"이차전지 밸류체인이 약세를 보여 에코프로비엠은 4.15%, 에코프로는 2.49%, 엘앤에프는 2.41% 하락했다. 포스코DX도 6.97% 하락했다. 시가총액 상위 종목들 중에서는 셀트리온헬스케어(2.12%), 셀트리온제약(1.32%) 등... ",2023-08-11T16:19:00+09:00
엘앤에프,"코스피, 美 인플레 둔화에도 소폭 하락…2,590대로 후퇴(종합)",https://n.news.naver.com/mnews/article/001/0014127118?sid=101,"시총 상위권에서는 에코프로비엠(-4.15%)과 에코프로(-2.49%), 엘앤에프(-2.41%) 등 이차전지주가 나란히 하락했다. 셀트리온헬스케어(2.12%), JYP Ent.(1.97%) 등은 올랐다. 이날 하루 유가증권시장과 코스닥시장... ",2023-08-11T16:19:00+09:00
엘앤에프,[마감시황]美 CPI 선방에도 코스피 하락…다시 2600 아래로,https://www.mediapen.com/news/view/845550,"코스닥 시총 상위주 중에선 셀트리온헬스케어(2.12%), JYP Ent.(1.97%), 펄어비스(2.48%), 셀트리온제약(1.32%), 에스엠(0.15%) 등이 상승한 반면 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), 포스코DX(-6.97... ",2023-08-11T16:18:00+09:00
엘앤에프,에코프로 'MSCI 편입 확정' 하루 거래량만 1조…포모 심리 '꿈틀',https://n.news.naver.com/mnews/article/119/0002739327?sid=101,"경쟁사인 엘앤에프의 경우 일찍이 MSCI 한국 지수에 편입돼 패시브 자금 유입 효과를 받고 있고, 포스코 DX는 이번 리뷰에서 편입되지 못했다. 전문가들은 에코프로의 지수 편입으로 한국지수 내 소재 섹터 비중이... ",2023-08-11T16:15:00+09:00
엘앤에프,"코스피, 中 리스크에 하락마감…환율도 급등[시황종합]",https://n.news.naver.com/mnews/article/421/0006986267?sid=101,"12%, JYP Ent.(035900) 1.97%, 셀트리온제약(068760) 1.32%, 에스엠(041510) 0.15% 등은 상승했다. 포스코DX(022100) -6.97%, 에코프로비엠(247540) -4.15%, 에코프로(086520) -2.49%, 엘앤에프(066970) -2.41%, HLB(028300) -0.64% 등은 하락했다.",2023-08-11T16:15:00+09:00
엘앤에프,[11일 마감시황] 코스피 수출 감소 소식에 하락…2591.26 마감,http://www.newsworks.co.kr/news/articleView.html?idxno=724145,시가총액 상위 10개 종목 중 ▲에코프로비엠(-4.15%) ▲에코프로(-2.49%) ▲엘앤에프(-2.41%) ▲포스코DX(-6.97%) ▲HLB(-0.64%) 등은 하락한 반면 ▲셀트리온헬스케어(2.12%) ▲JYP Ent.(1.97%) ▲펄어비스(2.48... ,2023-08-11T16:14:00+09:00
엘앤에프,"코스피, 외인·기관 동반 매도에 2600선 밑으로 [마감시황]",https://n.news.naver.com/mnews/article/003/0012027284?sid=101,"코스닥 시총 상위 종목 중에서는 셀트리온헬스케어, JYP Ent., 펄어비스, 셀트리온제약 등이 1~2%대 상승세를 나타낸 반면 에코프로비엠은 4% 넘게 내렸고 에코프로, 엘앤에프 등이 2% 넘게 떨어졌다. 포스코DX... ",2023-08-11T16:10:00+09:00
엘앤에프,"(마감 시황) 코스피, 외인·기관 순매도 속 하락…2,600선 붕괴",https://www.news2day.co.kr/article/20230811500158,"반면 포스코DX(6.97%)와 에코프로비엠(4.15%), 클래시스(3.44%), 에코프로(2.49%), 엘앤에프(2.41%) 등은 내렸다. 김석환 미래에셋증권 연구원은 “간밤 발표된 미국 7월 소비자물가지수(CPI)가 예상치를 하회하자 이에... ",2023-08-11T16:10:00+09:00
엘앤에프,"[시황] 코스피, 외국인·기관 팔자에 2600선 하회",https://n.news.naver.com/mnews/article/119/0002739324?sid=101,"반면 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), 포스코DX(-6.97%) 등은 내렸다. 이날 서울 외환시장에서 원·달러 환율은 전거래일보다 8.9원 오른 1324.9원에 마감했다. 이날 환율은 전거래일 대비 3.... ",2023-08-11T16:07:00+09:00
엘앤에프,"[시황] 코스피, 외인·기관 팔자에 2600선 깨졌다…코스닥은 상승",https://n.news.naver.com/mnews/article/629/0000232514?sid=101,"12%) △JYP Ent.(1.97%) △펄어비스(2.48%) △셀트리온제약(1.32%) △에스엠(0.15%) 등이 상승했고, △에코프로비엠(-4.15%) △에코프로(-2.49%) △엘앤에프(-2.41%) △포스코DX(-6.97%) △HLB(-0.64%)는 하락했다.",2023-08-11T16:00:00+09:00
엘앤에프,물가 안도에도 외인·기관 '팔자'에 증시 혼조…환율 다시 1320원대,https://n.news.naver.com/mnews/article/015/0004878906?sid=101,"반면 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), 포스코DX(-6.97%) 등 이차전지 관련주는 크게 내렸다. 이날 주식시장에선 전날에 이어 화장품·면세 등 중국 관련 소비주가 큰 폭으로 뛰었다.... ",2023-08-11T15:57:00+09:00
엘앤에프,개미 1.9조 담고도 손실…엘앤에프서 가장 큰 타격,https://n.news.naver.com/mnews/article/011/0004225566?sid=101,특히 2차전지 열풍 속에 매집했던 엘앤에프(066970)가 16% 가까운 하락률로 개미들에게 가장 큰 손실을... 가장 큰 하락률을 기록한 종목은 엘앤에프다. 개인들은 지난달 엘앤에프를 2147억 원어치 사들였다. 평균 매수... ,2023-08-11T15:56:00+09:00
엘앤에프,"코스피, 수출입 부진 우려에 하락 전환",https://n.news.naver.com/mnews/article/031/0000765345?sid=101,"반면 포스코DX가 7% 가까이 급락했고 에코프로비엠, 에코프로, 엘앤에프, 클래시스 등이 2~4%대 약세를 보였다. 리노공업, 카카오게임즈, 더블유씨피, HPSP, 레인보우로보틱스 등도 하락했다. 업종별로 운송부품... ",2023-08-11T15:53:00+09:00
엘앤에프,"[마감 시황] 코스피, 외국인·기관 매도에 2590선으로 '털썩'",https://n.news.naver.com/mnews/article/011/0004225564?sid=101,"시총 상위권에서는 셀트리온헬스케어(091990)(2.12%), JYP Ent.(035900)(1.97%) 등이 오르고 에코프로비엠(247540)(-4.15%), 에코프로(086520)(-2.49%), 엘앤에프(066970)(-2.41%), 포스코DX(022100)(-6.97%) 등은 하락했다.",2023-08-11T15:52:00+09:00
엘앤에프,"'2차전지 급락' 버텨낸 코스닥…""불타는 초전도체·로봇株""",https://n.news.naver.com/mnews/article/215/0001118878?sid=101,"코스닥 시장에서도 시가총액 상위종목 중 에코프로비엠(-4.15%), 에코프로(-2.49%), 엘앤에프(-2.41%), 포스코DX(-6.47%) 등 2차전지 관련주가 하락했다. 반면 셀트리온헬스케어(+2.12%), 셀트리온제약(+1.32%) 등... ",2023-08-11T15:50:00+09:00
엘앤에프,"[마감시황] 코스피, 외인·기관 팔자에 2600선 내줘",https://www.ajunews.com/view/20230811154310117,코스닥 시총상위종목에서는 △에코프로비엠(-4.15%) △에코프로(-2.49%) △엘앤에프(-2.41%) △포스코DX(-6.97%) 등 이차전지 종목을 중심으로 내림세를 보였다. 반면 △셀트리온헬스케어(2.12%) △JYP Ent.(1.97... ,2023-08-11T15:46:00+09:00
엘앤에프,[코스닥 마감]개미 '사자'에 3일째 상승…2차전지주는 약세,https://n.news.naver.com/mnews/article/018/0005549470?sid=101,(086520) 엘앤에프(066970) 모두 하락세를 타며 2차전지가 부진한 모습을 보였다. 에코프로비엠(247540)은 전날보다 1만4000원(4.15%) 내린 32만3500원에 마감했고 에코프로(086520)도 2.49% 내렸다. 엘앤에프(066970) 역시 2.... ,2023-08-11T15:45:00+09:00
