ItemID,Company,Title,Link,Description,PubDate
5202,SK하이닉스,"애플과 알파벳 반등, 나스닥 견인.. 한미 안정 찾아갈 것..삼성전자,애플 비중...",https://idsn.co.kr/news/view/1065590350987078,"시총상위주 중 POSCO홀딩스와 포스코퓨처엠이 반등에 성공했을 뿐, 대부분이 약세를 피하지 못했고 SK하이닉스가 화웨이의 신제품에 메모리를 공금하는 것이 알려지며 4% 넘는 속락을 보였다. LG화학과 LG에너지솔루션을... ","2023-09-09 14:54:00"
5203,SK하이닉스,"개미 울리는 '공매도 위반'...증권·자산운용 11개사 적발",http://www.metroseoul.co.kr/article/20230909500064,"아울러 증선위는 지난 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 공매도... ","2023-09-09 14:36:00"
5204,SK하이닉스,"영진전문대 반도체전자계열, 5년간 622명 대기업 취업",https://n.news.naver.com/mnews/article/016/0002195163?sid=102,"영진전문대는 반도체전자계열이 SK하이닉스, LG디스플레이 등 대기업에 취업한 졸업생들이 지난 5년간 622명에 달하는 것으로 타나타났다고 8일 밝혔다. 반도체전자계열은 2018년부터 2022년까지 졸업자들의 대기업... ","2023-09-09 14:32:00"
5205,SK하이닉스,"코스피, 외국인 순매수도 상위 10종목(8일)...금양-HD현대-한화에어로스페이스",http://www.betanews.net:8080/article/1440241.html,"반면, SK하이닉스, LG에너지솔루션, LG화학을 집중 매도했다. © 연합뉴스. 8일 코스피 시장에서 외국인은 금양, HD현대, 한화에어로스페이스를 집중 매수했다. 반면, SK하이닉스, LG에너지솔루션, LG화학을 집중... ","2023-09-09 14:30:00"
5206,SK하이닉스,"코스피, 기관 순매수도 상위 10종목(8일)...SK하이닉스-CJ-HD현대",http://www.betanews.net:8080/article/1440240.html,"▲ 8일 코스피 시장에서 기관은 SK하이닉스, CJ, HD현대를 집중 매수했다. 반면, SKC, LG이노텍, 한미반도체를 집중 매도했다.© 연합뉴스. 8일 코스피 시장에서 기관은 SK하이닉스, CJ, HD현대를 집중 매수했다.... ","2023-09-09 14:26:00"
5207,SK하이닉스,"영진전문대 반도체전자계열, 취업 강자 학과로 자리매김",https://www.viva100.com/main/view.php?key=20230909010002441,"2018년~2022년 졸업자 대기업 취업자를 살펴보면 SK하이닉스 91명, LG이노텍 72명, LG디스플레이 62명, SK실트론 55명, 삼성SDI, 45명, 한화큐셀코리아 19명, 삼성전자 12명, 삼성전기 10명 등 총 622명에 이른다. 취업 기업들의... ","2023-09-09 14:22:00"
5208,SK하이닉스,"개미 곡소리에도…'공매도 위반' 무더기 적발",https://n.news.naver.com/mnews/article/215/0001124142?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1천919주(44억5천만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6천300만원을 통보했다. 이처럼 공매도... ","2023-09-09 13:40:00"
5209,SK하이닉스,"[외국인·기관 동반 매도 특징주] '평단가 얼마길래' HB테크놀러지·한미반도...",https://www.thekpm.com/news/articleView.html?idxno=172458,"두산테스나, SK하이닉스, 리노공업, 한미반도체, 하나마이크론 종목이 하락해 거래를 마쳤다. ▲시스템반도체, 반도체 장비 관련주 약세 한미반도체, HB테크놀러지가 속한 반도체 장비 관련주는 총 84개 종목으로 업종... ","2023-09-09 12:46:00"
5210,SK하이닉스,"공매도 규정 위반한 증권·자산운용 11개사 적발",https://n.news.naver.com/mnews/article/422/0000618525?sid=101,"또 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 44억5천만원 어치를 매도 주문해 공매도 제한을 위반한 외국계 증권사 케플러 슈브뢰에 과징금 10억6,300만원을 통보했습니다. 금융감독원은 향후... ","2023-09-09 12:37:00"
5211,SK하이닉스,"'공매도 위반' 또 무더기 적발…외국계 금융사도 대거 포함",https://n.news.naver.com/mnews/article/374/0000350517?sid=101,"증선위는 지난 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만 1천919주(44억 5천만 원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억 6천300만 원을 통보했습니다. 공매도... ","2023-09-09 11:37:00"
5212,SK하이닉스,"“공매도 위반 언제까지?”... 금융위, 자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/014/0005069830?sid=101,"아울러 증선위는 지난 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 공매도 문제가... ","2023-09-09 11:28:00"
5213,SK하이닉스,"“니가 왜 거기서 나와”...美 도발한 中에 삼성·하이닉스 긴장 [클린룸]",https://n.news.naver.com/mnews/article/081/0003391756?sid=101,"7나노 기술 탈취 논란 속에 화웨이의 신제품에 이미 3년 전 거래를 중단한 SK하이닉스의 메모리 반도체가 탑재된 것으로 확인되면서 미중 갈등의 불똥이 또다시 우리 기업으로 향할 수 있다는 우려도 커지고 있습니다.... ","2023-09-09 11:02:00"
5214,SK하이닉스,"[외국인·기관 쌍끌이 매도 특징주] '평단가 얼마길래' 유진로봇·삼부토건 '...",https://www.thekpm.com/news/articleView.html?idxno=172457,"텔레칩스, SK하이닉스, 세코닉스, 옵트론텍, 스마트레이더시스템 종목이 하락해 거래를 마쳤다. 사진=삼부토건 삼부토건은 국내건설업부문(삼부토건, 삼부르네상스, 삼부르네상스더힐), 해외건설업부문(삼부토건... ","2023-09-09 10:52:00"
5215,SK하이닉스,"‘공매도 위반’ 칼빼든 금융당국...자산운용·증권사 11곳 적발",https://n.news.naver.com/mnews/article/119/0002747498?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 앞서 금융감독원은... ","2023-09-09 10:29:00"
5216,SK하이닉스,"금융위 증선위, ‘공매도 위반’ 자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/056/0011562857?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만 1,919주(44억 5천만 원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억 6,300만 원을 통보했습니다.... ","2023-09-09 10:29:00"
5217,SK하이닉스,"반도체 확보 혈안 中…SK하이닉스, 화웨이 덫에 걸렸나?",https://n.news.naver.com/mnews/article/008/0004936160?sid=101,"SK하이닉스가 발칵 뒤집혔다. 중국 화웨이의 스마트폰 신제품 메이트 60프로에 SK하이닉스의 메모리 반도체가 탑재됐다는 내용이 지난 7일(현지시각) 미국 블룸버그를 통해 보도됐기 때문이다. 특히 미국의 압박 속에서도... ","2023-09-09 10:20:00"
5218,SK하이닉스,"경기도 재난현장 자원봉사 ICT 쉼터버스 전달식 열려",https://www.onews.tv/news/articleView.html?idxno=180116,"이 자리에는 김동연 경기도지사, 염종현 경기도의회 의장과 기부 기관인 SK하이닉스의 박용근 이천CPR(대외협력) 부사장, 이순선 경기사회복지공동모금회 회장, 윤봉남 경기도자원봉사센터 이사장 등이 참석했다.... ","2023-09-09 10:18:00"
5219,SK하이닉스,"동학개미 울리는 ‘공매도 위반’…자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/009/0005184255?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 이처럼 공매도... ","2023-09-09 09:54:00"
5220,SK하이닉스,"키움증권, 한양증권, SK증권...'불법 공매도' 대거 적발",http://www.4th.kr/news/articleView.html?idxno=2047133,"이와 별개로 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5천만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 금융감독원은... ","2023-09-09 09:52:00"
5221,SK하이닉스,"금융위, '공매도 위반' 자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/018/0005570994?sid=101,"증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스(000660) 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰에 과징금 10억6300만원을 통보했다. 공매도 문제가 끊이지 않으면서... ","2023-09-09 09:42:00"
5222,SK하이닉스,"금융당국, 공매도 규정 위반한 자산운용·증권사 11개사 '과징금'",https://www.newsway.co.kr/news/view?ud=2023090909405130760,"증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 한편 금융감독원은... ","2023-09-09 09:42:00"
5223,SK하이닉스,"‘공매도 위반 언제까지?’…11개 자산운용·증권사 적발",https://n.news.naver.com/mnews/article/243/0000049972?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 이처럼 공매도... ","2023-09-09 09:35:00"
5224,SK하이닉스,"''공매도 위반'에 칼빼든 금융당국'…자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/123/0002315308?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰에 과징금 10억6300만원을 통보했다. 금융감독원은 향후 조사 및... ","2023-09-09 09:24:00"
5225,SK하이닉스,"자연속에서 누리는 쾌적한 생활…용인 타운하우스 어바인 120세대 분양",https://www.thebilliards.kr/news/articleView.html?idxno=21946,"용인시는 삼성 기흥 산업장, SK하이닉스반도체 등 대기업의 입주와 함께 산업단지, 테크노밸리 등 젊은 일자리 수요층이 풍부하다. GTX-A, 동탄~인덕원선, 서울~세종 고속도로 등 교통망 확충과 용인 연세의료클러스터... ","2023-09-09 09:24:00"
5226,SK하이닉스,"'끝없는 공매도 위반'…증선위, 자산운용·증권 11개사 적발",https://www.tfmedia.co.kr/news/article.html?no=150050,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1천919주(44억5천만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6천300만원을 통보했다. 이처럼 공매도... ","2023-09-09 09:08:00"
5227,SK하이닉스,"인구 대국 印, ‘기회의 땅’ 부상… 韓기업들 시장 선점 경쟁 [토요 기획]",https://n.news.naver.com/mnews/article/022/0003853699?sid=101,"우다이 사만트 인도 마하라슈트라주 산업부 장관은 최근 국내 언론과의 인터뷰에서 삼성전자와 SK하이닉스를 언급하며 ‘투자금의 75% 지원’이라는 파격적인 인센티브를 약속했다.","2023-09-09 09:03:00"
5228,SK하이닉스,"대중 기술 규제 실패했나… 美 정부, ‘화웨이폰 반도체’ 공식 조사",https://n.news.naver.com/mnews/article/022/0003853700?sid=104,"SK하이닉스의 메모리 반도체가 어떤 경위로 메이트 60 프로에 사용됐는지가 조사 과정에서 밝혀질지도 관심 대상이다. 블룸버그가 반도체 컨설팅업체 테크인사이트에 의뢰해 메이트 60 프로를 해체해 분석한 결과 부품... ","2023-09-09 09:03:00"
5229,SK하이닉스,"삼성·LG, IFA서 빛났다…중국 맹추격 外[금주의 산업계 이슈]",https://n.news.naver.com/mnews/article/003/0012079375?sid=101,"화웨이폰에 SK하이닉스칩 어떻게?…"거래 사실 없다" SK하이닉스의 메모리 반도체가 중국 화웨이 신형 휴대폰에 탑재됐다는 일부 외신 보도와 관련해 SK하이닉스가 "화웨이와 거래한 사실이 젼혀 없다"고 입장을... ","2023-09-09 09:01:00"
5230,SK하이닉스,"국내외 금융사 ‘공매도 위반’ 대거 덜미",https://n.news.naver.com/mnews/article/016/0002195084?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 이처럼 공매도... ","2023-09-09 08:34:00"
5231,SK하이닉스,"中 7나노 자력 생산, "전 세계 발칵"…향후 쟁점은?",https://n.news.naver.com/mnews/article/003/0012079361?sid=101,"삼성전자와 SK하이닉스는 긴장해야 한다"고 경고했다. 화웨이가 3년 만에 출시한 이 스마트폰은 중국 내 '애국소비' 심리를 자극하며 판매가 늘고 있다. 애플 분석 전문가인 궈밍치 TF증권 애널리스트는 "출시 이후... ","2023-09-09 08:31:00"
5232,SK하이닉스,"공매도 위반 자산운용·증권 11개사 적발...신한자산운용 등 10개사에 과태료...",https://n.news.naver.com/mnews/article/029/0002824174?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1919주(44억5000만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6300만원을 통보했다. 이처럼 공매도... ","2023-09-09 08:03:00"
5233,SK하이닉스,"'공매도 위반 끝이 없네'…자산운용·증권 11개사 적발",https://n.news.naver.com/mnews/article/001/0014181535?sid=101,"아울러 증선위는 2021년 9월 펀드가 소유하지 않은 SK하이닉스 보통주 4만1천919주(44억5천만원)를 매도 주문해 공매도 제한을 위반한 케플러 슈브뢰(Kepler Cheuvreux)에 과징금 10억6천300만원을 통보했다. 이처럼 공매도... ","2023-09-09 07:56:00"
5234,SK하이닉스,"경기도, ‘재난현장 자원봉사 쉼터버스’ 전국 첫 도입",https://n.news.naver.com/mnews/article/081/0003391731?sid=100,"쉼터버스는 SK하이닉스의 기부로 2033년 8월까지 10년간 재난 현장에서 운영한다. 경기도는 8일 도청에서 김동연 경기도지사,박용근 SK하이닉스 이천CPR(대외협력) 부사장,이순선 경기사회복지공동모금회 회장,윤봉남... ","2023-09-09 07:07:00"
5235,SK하이닉스,"‘한국 반도체’ 또 새우등 되나…화웨이 스마트폰이 부른 후폭풍",https://n.news.naver.com/mnews/article/028/0002655834?sid=101,"■ SK하이닉스칩, 어떻게 화웨이로 화웨이가 지난달 말 출시한 스마트폰에 에스케이(SK) 하이닉스의 메모리칩이 사용된 경위는 아직 오리무중이다. 8일 반도체 업계와 외신 등에 따르면, 화웨이 스마트폰 ‘메이트 60... ","2023-09-09 07:03:00"
5236,SK하이닉스,"“기름값 오른 것도 힘든데 내 주식 왜이래”…11월 파월 마음 두고 흔들리는...",https://n.news.naver.com/mnews/article/016/0002195064?sid=101,"한편, 미국과 중국의 기술 경쟁으로 애플과 SK하이닉스를 비롯한 기술주들은 추가 악재를 만났습니다. 유가 상승이 인플레 자극할까…11월 FOMC 금리 인상 우려 이번 주 코스피 지수는 지난주 대비 0.34% 하락한 2547.68로... ","2023-09-09 07:02:00"
5237,SK하이닉스,"“믿었던 놈 끝까지 믿어보련다”…‘백코프로’ 붕괴, 온몸으로 막은 개미들...",https://n.news.naver.com/mnews/article/016/0002195066?sid=101,"그러나 중국 화웨이의 신형 스마트폰에 SK하이닉스의 메모리 반도체가 사용됐다는 소식에 SK하이닉스의 주가가 4.05% 급락하며 코스피 하락을 부추겼다. 또 중국 당국의 아이폰 사용 통제로 LG이노텍(-3.17... ","2023-09-09 07:02:00"
5238,SK하이닉스,"매경이 전하는 세상의 지식 (매-세-지, 9월 9일)",https://n.news.naver.com/mnews/article/009/0005184236?sid=102,"중국 화웨이의 최신 스마트폰 ‘메이트 60 프로’에 SK하이닉스가 생산한 메모리칩이 탑재된 경로를 두고 반도체 업계에서 설왕설래가 이어지고 있음. 8일 블룸버그를 비롯한 외신과 중국 내 유튜브 채널에서 공개한... ","2023-09-09 07:02:00"
5239,SK하이닉스,"[SK그룹] 시가총액 3조4770억 감소...인크로스 3.27% 상승해 상승률 상위권",https://www.pinpointnews.co.kr/news/articleView.html?idxno=216076,"98%)▲16위 SK렌터카 1만3200원(-1.71%)▲17위 SK네트웍스 6530원(-2.25%)▲18위 SK리츠 4375원(-3.21%)▲19위 SK스퀘어 4만1750원(-3.24%)▲20위 SK하이닉스 11만3700원(-4.05%)▲21위 SKC 8만4100원(-5.4%)","2023-09-09 06:56:00"
5240,SK하이닉스,"[코스피 200] 두산 9.67% 상승…지수 구성종목 중 상승률 1위",https://www.pinpointnews.co.kr/news/articleView.html?idxno=216073,"1위 SKC 8만4100원(-5.4%)▲2위 SK하이닉스 11만3700원(-4.05%)▲3위 SK스퀘어 4만1750원(-3.24%)▲4위 LG이노텍 24만4500원(-3.17%)▲5위 삼성에스디에스 14만7200원(-2.84%)▲6위 에스엘 3만4500원(-2.82%)▲7위... ","2023-09-09 06:52:00"
5241,SK하이닉스,"“화웨이 칩 조사” vs “아이폰 사용 금지”…격해지는 미중 기술 전쟁",https://n.news.naver.com/mnews/article/056/0011562816?sid=104,"당장 다음 달에는 미국이 삼성전자와 SK하이닉스에 부여한 중국 반도체 수출 통제 유예 기간이 만료될 예정입니다. 워싱턴에서 KBS 뉴스 김양순입니다. 촬영기자:오범석/영상편집:이웅/그래픽:강민수/자료조사:이은결","2023-09-09 06:51:00"
5242,SK하이닉스,"반도체 업황 반등 잇단 전망에…삼성·SK 준비 '착착'",https://www.etoday.co.kr/news/view/2282577,"이투데이=유진의 기자 | 내년 반도체 시장 규모 올해보다 10% 성장 낸드플래시 등 메모리 반도체 시장 급반등 삼성ㆍSK, 신제품 출시…인재 확보 치열 삼성전자와 SK하이닉스가 반도체 불황 터널의 끝을 차곡차곡... ","2023-09-09 06:02:00"
5243,SK하이닉스,""내년 반도체 시장 회복···D램·낸드 30% 이상 성장"",https://n.news.naver.com/mnews/article/031/0000771631?sid=101,"마이크론, SK하이닉스는 물론 세계 1위 메모리 업체인 삼성전자도 감산을 단행했다. 이 감산 효과는 올 하반기부터 감지되고 있다. 반도체 업계 관계자는 "하반기 재고조정이 진정된 PC, 모바일 등 세트 업체의 수요가... ","2023-09-09 06:01:00"
5244,SK하이닉스,"해설과 함께 읽는 이번주 국제정세[PADO]",https://n.news.naver.com/mnews/article/008/0004936120?sid=104,"중국의 화웨이는 최신 '메이트 60 프로'를 출시했는데, 부품 중 SK하이닉스의 스마트폰용 D램과 낸드플래시가 포함되어 있어서 논란이 되고 있습니다. 이 부품은 미국의 대중국 제재 품목에 해당합니다. SK하이닉스측은... ","2023-09-09 06:00:00"
5245,SK하이닉스,"미중 갈등 되살아나자 '숨죽인' K반도체",https://n.news.naver.com/mnews/article/469/0000759626?sid=105,"또 미국이 중국의 움직임에 대한 반발로 또다시 반도체 기술 수출 규제를 강화할 경우 그 여파가 삼성전자, SK하이닉스 등 국내 업체까지 미칠 수 있다는 우려도 나온다. 8일 반도체 업계에 따르면 중국 화웨이가 최근... ","2023-09-09 04:31:00"
5246,SK하이닉스,"SK하이닉스, '화웨이 논란'에 4%대 하락…美·中 갈등 유탄 맞나",http://www.koreareport.co.kr/news/articleView.html?idxno=20144,"미국과 중국의 반도체 갈등이 심화되고 있는 가운데 화웨이 스마트폰 신제품에 SK하이닉스의 메모리가 사용됐다는 소식이 전해지며 SK하이닉스 주가가 큰 폭으로 하락했다. 8일 SK하이닉스는 전날보다 4800원(4.05%) 내린... ","2023-09-09 00:48:00"
5247,SK하이닉스,"[사설] 요소 수출제한, 아이폰 금지…중국의 자충수 될 것",https://n.news.naver.com/mnews/article/015/0004889805?sid=110,"우리 통상·산업당국도 긴장할 때다. 화웨이폰에 이 회사와 직접 거래한 적 없는 SK하이닉스 반도체 제품이 들어간 일로 미국의 제재 등 엉뚱한 불똥이 튀지 않게 하는 것도 중요하다.","2023-09-09 00:35:00"
5248,SK하이닉스,"큐렉소 공매도 '8000건 이상 감소' 거래량 8778→677건... 주가 '봄바람 살랑...",https://www.thekpm.com/news/articleView.html?idxno=172452,"9만402건, SK하이닉스 8만9425건, 넷마블 8만7833건 순이다. 또 코스닥 공매도 종목 순위는 포스코DX 44만8554건, 엘앤에프 17만2743건, 휴마시스 13만9468건, 하나마이크론 13만5958건, SFA반도체 11만7701건... ","2023-09-09 00:26:00"
5249,SK하이닉스,"남해화학 공매도 '8000건 이상 감소' 거래량 8778→677건... 주가 '봄바람 살...",https://www.thekpm.com/news/articleView.html?idxno=172451,"9만402건, SK하이닉스 8만9425건, 넷마블 8만7833건 순이다. 또 코스닥 공매도 종목 순위는 포스코DX 44만8554건, 엘앤에프 17만2743건, 휴마시스 13만9468건, 하나마이크론 13만5958건, SFA반도체 11만7701건... ","2023-09-09 00:22:00"
5250,SK하이닉스,"에스피지 공매도 '2000건 이상 감소' 거래량 3086→319건... 주가 '꽃길만 걸...",https://www.thekpm.com/news/articleView.html?idxno=172450,"9만402건, SK하이닉스 8만9425건, 넷마블 8만7833건 순이다. 또 코스닥 공매도 종목 순위는 포스코DX 44만8554건, 엘앤에프 17만2743건, 휴마시스 13만9468건, 하나마이크론 13만5958건, SFA반도체 11만7701건... ","2023-09-09 00:22:00"
5251,SK하이닉스,"SK스퀘어, 에이플러스라이프에 나노엔텍 지분 전량 매각",http://www.worktoday.co.kr/news/articleView.html?idxno=41880,"세부적으로는 SK쉴더스 투자성과 8,600억원, SK하이닉스 등 배당금수익 1,333억원*, 나노엔텍 매각대금 515억원 등이 입금 완료됐거나 예정인 상황이다. SK스퀘어는 SK쉴더스, 나노엔텍 등 연이은 포트폴리오 리밸런싱... ","2023-09-09 00:12:00"
5252,SK하이닉스,"[사설] 중국 반도체 굴기와 한국의 딜레마",https://n.news.naver.com/mnews/article/353/0000045853?sid=110,"삼성전자와 SK하이닉스는 중국 시안과 쑤저우·다롄·충칭에 반도체 공장을 두고 있다. 미 정부는 지난해 10월 중국의 생산 기업에 미국산 첨단 반도체 부품과 제조 장비를 판매하는 것을 사실상 금지하는 통제 조치를... ","2023-09-09 00:11:00"
5253,SK하이닉스,"경기도, 전국 최초 ‘재난현장 자원봉사 쉼터버스’ 도입",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202309082344028590870,"SK하이닉스 기부로 2033년까지 10년간 운영.. 자원봉사자용 버스는 처음 다양한 정보통신기술(ICT)기능과 편의시설로 재난현장 도민의 안전과 휴식 최우선 고려 김동연 지사 “쉼터버스 도입으로 더 많은 자원봉사자가... ","2023-09-09 00:02:00"
5254,SK하이닉스,""좋은 사람 뽑으려면 CEO 직접 뛰어야"…'인재 확보' 분주한 기업들",https://n.news.naver.com/mnews/article/629/0000237664?sid=101,"SK하이닉스도 반도체 인력 부족 문제를 심각하게 받아들이고 있다. 최근에는 반도체 계약학과에 대한 혜택을 강화했다. SK하이닉스는 지난달 31일 고려대 반도체공학과 학생들이 미국 UC데이비스에서 공부할 수 있도록... ","2023-09-09 00:01:00"
5255,SK하이닉스,"[횡설수설/이정은]SK하이닉스칩 몰래 심은 中 화웨이 ‘7나노’ 최신폰",https://n.news.naver.com/mnews/article/020/0003519652?sid=110,"반도체 조사업체인 테크인사이트가 제품을 해체해 본 결과 SK하이닉스의 D램과 낸드플래시가 들어 있었다. 휴대전화의 두뇌에 해당하는 AP인 7나노 반도체를 비롯해 부품의 90%가 중국산으로 채워진 제품에서 예외적으로... ","2023-09-08 23:52:00"
5256,SK하이닉스,"SK스퀘어, 나노엔텍 매각...515억 자금 확보",https://n.news.naver.com/mnews/article/018/0005570928?sid=105,"세부적으로는 SK쉴더스 투자성과 8600억원, SK하이닉스 등 배당금수익 1333억원, 나노엔텍 매각대금 515억원 등이 입금 완료됐거나 예정인 상황이다. SK스퀘어는 신규투자 재원을 통해 올 하반기에 해외 반도체... ","2023-09-08 23:30:00"
5257,SK하이닉스,"안정된 미 증시, 애플과 테슬라 반등..환율과 유가,금리 진정세..연말 대비 한...",https://idsn.co.kr/news/view/1065621212686870,"시총상위주 중 POSCO홀딩스와 포스코퓨처엠이 반등에 성공했을 뿐, 대부분이 약세를 피하지 못했고 SK하이닉스가 화웨이의 신제품에 메모리를 공금하는 것이 알려지며 4% 넘는 속락을 보였다. LG화학과 LG에너지솔루션을... ","2023-09-08 23:24:00"
5258,SK하이닉스,"“화웨이 칩 조사” vs “아이폰 사용 금지”…격해지는 미중 기술 전쟁",https://n.news.naver.com/mnews/article/056/0011562740?sid=104,"당장 다음 달에는 미국이 삼성전자와 SK하이닉스에 부여한 중국 반도체 수출 통제 유예 기간이 만료될 예정입니다. 워싱턴에서 KBS 뉴스 김양순입니다. 촬영기자:오범석/영상편집:이웅/그래픽:강민수/자료조사:이은결","2023-09-08 23:09:00"
5259,SK하이닉스,"경기도, '26년까지 원전 6기 규모 재생에너지 전력 공급...태양광 이격거리 규...",http://www.esgeconomy.com/news/articleView.html?idxno=4565,"특히 에너지 집약도가 높은 반도체 공장이 경기도에 집중돼 있고 삼성전자와 SK하이닉스가 용인에 대규모 반도체 공장을 신설할 계획이다. 구글이나 애플, 마이크로소프트 같은 글로벌 ICT 기업으로부터 재생에너지 사용... ","2023-09-08 22:48:00"
5260,SK하이닉스,"[설왕설래] 중국의 아이폰 금지령",https://n.news.naver.com/mnews/article/022/0003853664?sid=110,"화웨이 신형 폰에 SK하이닉스의 최신 메모리칩과 낸드플래시가 사용됐기 때문이다. SK하이닉스는 미국의 제재 이후 화웨이와 거래한 적이 없다고 했지만 고래 싸움에 새우 등이 터지는 게 아닌지 걱정이다.","2023-09-08 22:46:00"
5261,SK하이닉스,"[마감] SK하이닉스, 화웨이 스마트폰 신제품이 메모리 반도체 사용 '하락'......",https://www.asiatime.co.kr/article/20230908500331,"SK하이닉스(-4.05%)는 전날 화웨이 스마트폰 신제품에 SK하이닉스의 메모리 반도체가 사용됐다는 소식에 미국 정부의 제재 가능성이 부각되면서 하락했다. LG이노텍(-3.17%)은 중국 정부가 공직사회에 '아이폰... ","2023-09-08 22:42:00"
5262,SK하이닉스,"“화웨이 칩 조사” vs “아이폰 사용 금지”…격해지는 미중 기술 전쟁",https://n.news.naver.com/mnews/article/056/0011562658?sid=104,"당장 다음 달에는 미국이 삼성전자와 SK하이닉스에 부여한 중국 반도체 수출 통제 유예 기간이 만료될 예정입니다. 워싱턴에서 KBS 뉴스 김양순입니다. 촬영기자:오범석/영상편집:이웅/그래픽:강민수/자료조사:이은결","2023-09-08 21:46:00"
5263,SK하이닉스,"미 증시 차분할 것..애플,테슬라,엔비디아 주목..대형주 중심 연말 준비 유효...",https://idsn.co.kr/news/view/1065615462668360,"시총상위주 중 POSCO홀딩스와 포스코퓨처엠이 반등에 성공했을 뿐, 대부분이 약세를 피하지 못했고 SK하이닉스가 화웨이의 신제품에 메모리를 공금하는 것이 알려지며 4% 넘는 속락을 보였다. LG화학과 LG에너지솔루션을... ","2023-09-08 21:36:00"
5264,SK하이닉스,"코스피, 외인 매도에 하락 마감…포스코홀딩스 상승 VS SK하이닉스, LG화학, ...",http://www.econonews.co.kr/news/articleView.html?idxno=302773,"시총상위 10개 종목은 POSCO홀딩스(2.64%)를 제외하고 하락 마감했다. SK하이닉스(-4.05%), LG화학(-2.25%), LG에너지솔루션(-1.55%), 삼성SDI(-1.01%) 등이 하락 마감했다.","2023-09-08 21:32:00"
